name;rarity;equid_slot;defense;fire_res;water_res;ice_res;thunder_res;dragon_res;slot_count;slot_1_size;slot_2_size;slot_3_size;set_skill_1;skill_1;skill_1_level;skill_2;skill_2_level;skill_3;skill_3_level
Kaiser Vambraces γ;8;Arms;72;3;-3;-3;1;1;1;3;0;0;Teostra Technique;Critical Eye;3;--------;0;--------;0
Kushala Grip γ;8;Arms;72;0;2;4;-3;-2;3;1;1;1;Kushala Daora Flight;Focus;2;--------;0;--------;0
Nergigante Vambraces γ;8;Arms;72;1;1;1;-3;-3;3;2;1;1;Nergigante Hunger;Partbreaker;1;Attack Boost;1;--------;0
Zorah Claws γ;8;Arms;72;4;-3;-2;-1;-3;2;3;1;0;Zorah Magdaros Mastery;Earplugs;2;--------;0;--------;0
Xeno'jiiva Claws γ;8;Arms;72;-3;2;2;2;-4;3;2;2;1;Xeno'jiiva Divinity;Power Prolonger;1;Special Ammo Boost;1;--------;0
HARDUMMY;5;Arms;46;1;1;1;1;1;1;1;0;0;Anjanath Will;Weakness Exploit;1;Scenthound;1;--------;0
Ryu's Arms;2;Arms;12;2;0;-3;5;2;0;0;0;0;--------;Latent Power;1;--------;0;--------;0
Ryu's Arms α;7;Arms;60;2;0;-3;5;2;1;2;0;0;Rathalos Mastery;Agitator;1;--------;0;--------;0
Sakura's Arms α;6;Arms;50;0;4;4;0;-2;1;2;0;0;Pink Rathian Mastery;Latent Power;1;--------;0;--------;0
Azure Starlord Gauntlets α;7;Arms;56;2;2;0;0;3;1;3;0;0;Rathalos Mastery;Recovery Up;2;--------;0;--------;0
Dante's Gloves α;8;Arms;64;3;-3;-3;3;3;1;3;0;0;--------;Evade Window;1;Special Ammo Boost;1;--------;0
Empress Vambraces α;8;Arms;70;3;1;-3;1;-2;1;3;0;0;Lunastra Favor;Wide-Range;2;Blast Attack;2;--------;0
Empress Vambraces β;8;Arms;70;3;1;-3;1;-2;2;3;2;0;Lunastra Favor;Wide-Range;2;--------;0;--------;0
Invalid Message;1;Arms;2;0;0;0;0;0;0;0;0;0;--------;--------;0;--------;0;--------;0
HARDUMMY;8;Arms;64;1;1;1;1;1;2;1;1;0;Anjanath Will;Weakness Exploit;2;Slinger Capacity;1;--------;0
Empress Vambraces γ;8;Arms;70;3;1;-3;1;-2;2;3;1;0;Lunastra Favor;Agitator;2;Evade Extender;1;--------;0
Geralt's Arms α;8;Arms;70;2;1;-1;-2;3;1;3;0;0;Witcher's Knowledge;Recovery Speed;2;Marathon Runner;1;--------;0
Ciri's Arms α;8;Arms;70;-2;-1;1;2;3;1;2;0;0;--------;Free Elem/Ammo Up;1;Razor Sharp/Spare Shot;1;--------;0
Kulve Taroth's Rage γ;8;Arms;72;4;-2;-4;3;-2;1;1;0;0;--------;Handicraft;2;Constitution;1;--------;0
Defender Vambraces α;6;Arms;50;2;0;2;0;3;0;0;0;0;--------;Marathon Runner;1;Divine Blessing;1;--------;0
Bone Vambraces α+;9;Arms;114;2;0;0;2;2;1;2;0;0;--------;Slugger;2;Attack Boost;1;--------;0
Bone Vambraces β+;9;Arms;114;2;0;0;2;2;2;4;1;0;--------;Slugger;1;--------;0;--------;0
Alloy Vambraces α+;9;Arms;114;-2;0;-2;-2;0;1;3;0;0;--------;Defense Boost;2;Speed Sharpening;1;--------;0
Alloy Vambraces β+;9;Arms;114;-2;0;-2;-2;0;2;4;1;0;--------;Defense Boost;1;--------;0;--------;0
Vespoid Vambraces α+;9;Arms;116;-2;1;1;1;2;1;3;0;0;--------;Paralysis Attack;2;Quick Sheath;1;--------;0
Vespoid Vambraces β+;9;Arms;116;-2;1;1;1;2;2;4;1;0;--------;Paralysis Attack;1;--------;0;--------;0
Hornetaur Vambraces α+;9;Arms;116;-1;-1;0;0;2;1;3;0;0;--------;Free Meal;1;Handicraft;1;--------;0
Hornetaur Vambraces β+;9;Arms;116;-1;-1;0;0;2;2;4;2;0;--------;Free Meal;1;--------;0;--------;0
Kestodon Guards α+;9;Arms;116;4;0;0;0;0;2;1;1;0;--------;Affinity Sliding;1;Focus;2;--------;0
Kestodon Guards β+;9;Arms;116;4;0;0;0;0;2;4;1;0;--------;Affinity Sliding;1;Focus;1;--------;0
Jagras Vambraces α+;9;Arms;116;-2;2;-1;-1;1;1;2;0;0;--------;Evade Extender;2;Recovery Up;1;--------;0
Jagras Vambraces β+;9;Arms;116;-2;2;-1;-1;1;1;4;0;0;--------;Evade Extender;1;Recovery Up;1;--------;0
Tzitzi Vambraces α+;9;Arms;116;0;0;-2;-3;0;1;2;0;0;--------;Stun Resistance;2;Wide-Range;2;--------;0
Tzitzi Vambraces β+;9;Arms;116;0;0;-2;-3;0;1;4;0;0;--------;Stun Resistance;2;Wide-Range;1;--------;0
Girros Vambraces α+;9;Arms;116;0;-3;0;2;1;1;1;0;0;--------;Free Elem/Ammo Up;1;Effluvia Resistance;2;--------;0
Girros Vambraces β+;9;Arms;116;0;-3;0;2;1;1;4;0;0;--------;Free Elem/Ammo Up;1;Effluvia Resistance;1;--------;0
Dodogama Vambraces α+;9;Arms;120;2;0;0;-3;2;1;2;0;0;--------;Bombardier;2;Blast Attack;1;--------;0
Dodogama Vambraces β+;9;Arms;120;2;0;0;-3;2;1;4;0;0;--------;Bombardier;1;Blast Attack;1;--------;0
Kulu Vambraces α+;9;Arms;116;0;-3;1;0;0;2;1;1;0;--------;Critical Boost;1;Pro Transporter;1;--------;0
Kulu Vambraces β+;9;Arms;116;0;-3;1;0;0;1;4;0;0;--------;Critical Boost;1;--------;0;--------;0
Pukei Vambraces α+;9;Arms;118;0;3;0;-3;1;1;1;0;0;--------;Peak Performance;2;Survival Expert;1;--------;0
Pukei Vambraces β+;9;Arms;118;0;3;0;-3;1;1;4;0;0;--------;Peak Performance;1;Survival Expert;1;--------;0
Barroth Vambraces α+;9;Arms;118;-3;-1;-1;3;0;2;3;1;0;--------;Marathon Runner;1;Guard;1;--------;0
Barroth Vambraces β+;9;Arms;118;-3;-1;-1;3;0;2;4;2;0;--------;Marathon Runner;1;--------;0;--------;0
Jyura Vambraces α+;9;Arms;118;-1;2;0;-3;0;2;2;1;0;--------;Water Attack;2;Ice Resistance;1;--------;0
Jyura Vambraces β+;9;Arms;118;-1;2;0;-3;0;2;4;2;0;--------;Water Attack;2;--------;0;--------;0
Beo Vambraces α+;9;Arms;118;-3;0;3;-2;2;1;3;0;0;--------;Ice Attack;2;Health Boost;1;--------;0
Beo Vambraces β+;9;Arms;118;-3;0;3;-2;2;1;4;0;0;--------;Ice Attack;2;--------;0;--------;0
Kadachi Vambraces α+;9;Arms;120;0;-3;0;3;0;1;2;0;0;--------;Evade Extender;2;Thunder Attack;2;--------;0
Kadachi Vambraces β+;9;Arms;120;0;-3;0;3;0;2;4;2;0;--------;Evade Extender;1;Thunder Attack;2;--------;0
High Metal Braces α+;9;Arms;128;0;-1;3;-2;0;2;2;1;0;--------;Defense Boost;2;Ice Attack;2;--------;0
High Metal Braces β+;9;Arms;128;0;-1;3;-2;0;2;4;1;0;--------;Defense Boost;2;Ice Attack;1;--------;0
Banbaro Vambraces α+;9;Arms;130;-2;2;3;-1;-3;1;2;0;0;--------;Offensive Guard;1;Health Boost;2;--------;0
Banbaro Vambraces β+;9;Arms;130;-2;2;3;-1;-3;1;4;0;0;--------;Offensive Guard;1;Health Boost;1;--------;0
Anja Vambraces α+;9;Arms;132;3;-3;-1;-1;0;1;2;0;0;Anjanath Dominance;Special Ammo Boost;1;Fire Attack;2;--------;0
Anja Vambraces β+;9;Arms;132;3;-3;-1;-1;0;1;4;0;0;Anjanath Dominance;Special Ammo Boost;1;Fire Attack;1;--------;0
Rathian Vambraces α+;9;Arms;130;2;0;0;-2;-3;1;3;0;0;Rathian Essence;Poison Attack;2;Botanist;1;--------;0
Rathian Vambraces β+;9;Arms;130;2;0;0;-2;-3;1;4;0;0;Rathian Essence;Poison Attack;2;--------;0;--------;0
Rath Heart Braces α+;9;Arms;132;3;0;0;-3;-4;1;2;0;0;Rathian Essence;Windproof;2;Handicraft;1;--------;0
Rath Heart Braces β+;9;Arms;132;3;0;0;-3;-4;2;4;2;0;Rathian Essence;Windproof;2;--------;0;--------;0
Lumu Vambraces α+;9;Arms;130;-3;2;1;0;0;2;2;2;0;--------;Artillery;2;Windproof;1;--------;0
Lumu Vambraces β+;9;Arms;130;-3;2;1;0;0;2;4;1;0;--------;Artillery;1;Windproof;1;--------;0
Lumu Phantasm Braces α+;9;Arms;132;-3;-3;1;2;1;1;2;0;0;--------;Maximum Might;1;Sleep Attack;1;--------;0
Lumu Phantasm Braces β+;9;Arms;132;-3;-3;1;2;1;1;4;0;0;--------;Maximum Might;1;--------;0;--------;0
Pukei Lagoon Braces α+;9;Arms;132;0;3;-3;-2;0;1;1;0;0;--------;Partbreaker;1;Power Prolonger;1;--------;0
Pukei Lagoon Braces β+;9;Arms;132;0;3;-3;-2;0;2;4;1;0;--------;Partbreaker;1;--------;0;--------;0
Viper Kadachi Braces α+;9;Arms;132;1;3;-2;-3;1;1;2;0;0;--------;Poison Attack;2;Evade Window;1;--------;0
Viper Kadachi Braces β+;9;Arms;132;1;3;-2;-3;1;1;4;0;0;--------;Poison Attack;1;Evade Window;1;--------;0
Baan Vambraces α+;9;Arms;134;0;2;-1;0;-2;1;2;0;0;--------;Sleep Attack;2;Guard;1;--------;0
Baan Vambraces β+;9;Arms;134;0;2;-1;0;-2;1;4;0;0;--------;Sleep Attack;1;Guard;1;--------;0
Ingot Vambraces α+;10;Arms;136;-2;0;-1;3;0;2;2;1;0;--------;Health Boost;2;Thunder Attack;2;--------;0
Ingot Vambraces β+;10;Arms;136;-2;0;-1;3;0;1;4;0;0;--------;Health Boost;2;Thunder Attack;1;--------;0
Barioth Vambraces α+;10;Arms;138;-3;2;3;-2;0;1;2;0;0;Barioth Hidden Art;Recovery Up;2;Constitution;2;--------;0
Barioth Vambraces β+;10;Arms;138;-3;2;3;-2;0;1;4;0;0;Barioth Hidden Art;Recovery Up;2;Constitution;1;--------;0
Rathalos Vambraces α+;10;Arms;140;3;1;1;-2;-3;1;3;0;0;Rathalos Essence;Jump Master;1;Weakness Exploit;1;--------;0
Rathalos Vambraces β+;10;Arms;140;3;1;1;-2;-3;2;4;3;0;Rathalos Essence;Jump Master;1;--------;0;--------;0
Diablos Vambraces α+;10;Arms;140;3;-2;-3;0;2;1;2;0;0;Diablos Ambition;Heroics;3;Tremor Resistance;1;--------;0
Diablos Vambraces β+;10;Arms;140;3;-2;-3;0;2;2;4;1;0;Diablos Ambition;Heroics;2;Tremor Resistance;1;--------;0
Legiana Vambraces α+;10;Arms;140;-1;2;3;-3;0;1;3;0;0;Legiana Ambition;Airborne;1;Evade Window;2;--------;0
Legiana Vambraces β+;10;Arms;140;-1;2;3;-3;0;2;4;2;0;Legiana Ambition;Airborne;1;Evade Window;1;--------;0
Odogaron Vambraces α+;10;Arms;140;2;2;-3;-2;0;1;1;0;0;Odogaron Essence;Constitution;2;Critical Eye;1;--------;0
Odogaron Vambraces β+;10;Arms;140;2;2;-3;-2;0;1;4;0;0;Odogaron Essence;Constitution;1;Critical Eye;1;--------;0
Lavasioth Vambraces α+;10;Arms;140;3;-3;-2;1;2;1;1;0;0;--------;Peak Performance;2;Recovery Up;1;--------;0
Lavasioth Vambraces β+;10;Arms;140;3;-3;-2;1;2;1;4;0;0;--------;Peak Performance;1;Recovery Up;1;--------;0
Uragaan Vambraces α+;10;Arms;144;4;-3;-2;1;-2;1;2;0;0;Uragaan Ambition;Guard;2;Iron Skin;2;--------;0
Uragaan Vambraces β+;10;Arms;144;4;-3;-2;1;-2;1;4;0;0;Uragaan Ambition;Guard;2;Iron Skin;1;--------;0
Nargacuga Braces α+;10;Arms;140;-2;2;0;-3;0;1;1;0;0;Nargacuga Essence;Stamina Surge;2;Stealth;2;--------;0
Nargacuga Braces β+;10;Arms;140;-2;2;0;-3;0;1;4;0;0;Nargacuga Essence;Stamina Surge;2;--------;0;--------;0
Glavenus Braces α+;10;Arms;142;3;-3;-1;1;-1;1;1;0;0;Glavenus Essence;Maximum Might;2;Focus;1;--------;0
Glavenus Braces β+;10;Arms;142;3;-3;-1;1;-1;1;4;0;0;Glavenus Essence;Maximum Might;1;Focus;1;--------;0
Brachydios Braces α+;10;Arms;142;3;-2;-3;1;1;1;2;0;0;Brachydios Essence;Agitator;2;Blast Resistance;2;--------;0
Brachydios Braces β+;10;Arms;142;3;-2;-3;1;1;1;4;0;0;Brachydios Essence;Agitator;2;Blast Resistance;1;--------;0
Tigrex Braces α+;10;Arms;142;2;0;0;-3;-2;1;1;0;0;Tigrex Essence;Speed Eating;2;Attack Boost;2;--------;0
Tigrex Braces β+;10;Arms;142;2;0;0;-3;-2;1;4;0;0;Tigrex Essence;Speed Eating;2;Attack Boost;1;--------;0
Fulgur Vambraces α+;11;Arms;146;-1;-1;-3;2;0;1;2;0;0;Anjanath Dominance;Item Prolonger;2;Thunder Attack;2;--------;0
Fulgur Vambraces β+;11;Arms;146;-1;-1;-3;2;0;2;4;2;0;Anjanath Dominance;Item Prolonger;2;--------;0;--------;0
Black Belt Braces α+;11;Arms;150;1;1;1;1;2;1;3;0;0;Instructor's Guidance;Wide-Range;2;Horn Maestro;2;--------;0
Black Belt Braces β+;11;Arms;150;1;1;1;1;2;2;4;1;0;Instructor's Guidance;Wide-Range;2;--------;0;--------;0
Hoarcry Vambraces α+;11;Arms;146;-3;2;3;-1;0;2;1;1;0;Legiana Ambition;Critical Draw;2;Hunger Resistance;1;--------;0
Hoarcry Vambraces β+;11;Arms;146;-3;2;3;-1;0;1;4;0;0;Legiana Ambition;Critical Draw;2;--------;0;--------;0
Rath Soul Braces α+;11;Arms;148;3;2;-3;2;-4;1;2;0;0;Rathalos Essence;Partbreaker;2;Windproof;1;--------;0
Rath Soul Braces β+;11;Arms;148;3;2;-3;2;-4;2;4;1;0;Rathalos Essence;Partbreaker;1;Windproof;1;--------;0
Diablos Nero Braces α+;11;Arms;148;2;-3;-4;0;2;2;1;1;0;Diablos Ambition;Slugger;2;Marathon Runner;1;--------;0
Diablos Nero Braces β+;11;Arms;148;2;-3;-4;0;2;2;4;2;0;Diablos Ambition;Slugger;1;Marathon Runner;1;--------;0
Death Garon Braces α+;11;Arms;148;-2;-3;-2;-2;4;2;2;1;0;Odogaron Essence;Power Prolonger;1;Dragon Attack;2;--------;0
Death Garon Braces β+;11;Arms;148;-2;-3;-2;-2;4;2;4;1;0;Odogaron Essence;Power Prolonger;1;Dragon Attack;1;--------;0
Acidic Glavenus Braces α+;11;Arms;150;-3;2;2;-1;-1;2;2;1;0;Glavenus Essence;Stun Resistance;2;Handicraft;1;--------;0
Acidic Glavenus Braces β+;11;Arms;150;-3;2;2;-1;-1;3;4;2;1;Glavenus Essence;Stun Resistance;2;--------;0;--------;0
Artian Vambraces α+;10;Arms;142;1;-2;2;-2;3;2;1;1;0;Ancient Divinity;Free Elem/Ammo Up;2;Tool Specialist;1;--------;0
Artian Vambraces β+;10;Arms;142;1;-2;2;-2;3;1;4;0;0;Ancient Divinity;Free Elem/Ammo Up;2;--------;0;--------;0
Dober Vambraces α+;11;Arms;152;-2;0;-1;-1;4;2;2;1;0;--------;Stamina Surge;2;Mushroomancer;1;--------;0
Dober Vambraces β+;11;Arms;152;-2;0;-1;-1;4;2;4;1;0;--------;Stamina Surge;1;Mushroomancer;1;--------;0
Damascus Vambraces α+;11;Arms;152;4;-2;0;0;0;2;2;1;0;--------;Handicraft;2;Speed Sharpening;1;--------;0
Damascus Vambraces β+;11;Arms;152;4;-2;0;0;0;2;4;1;0;--------;Handicraft;2;--------;0;--------;0
Rimeguard Vambraces α+;12;Arms;154;-3;2;4;-1;-1;1;1;0;0;Velkhana Divinity;Quick Sheath;1;Flinch Free;2;--------;0
Rimeguard Vambraces β+;12;Arms;154;-3;2;4;-1;-1;1;4;0;0;Velkhana Divinity;Quick Sheath;1;Flinch Free;1;--------;0
Pride Vambraces α+;11;Arms;154;3;1;-4;-2;-2;1;3;0;0;Bazelgeuse Ambition;Critical Draw;2;Earplugs;1;--------;0
Pride Vambraces β+;11;Arms;154;3;1;-4;-2;-2;2;4;3;0;Bazelgeuse Ambition;Critical Draw;2;--------;0;--------;0
Fellshroud Braces α+;12;Arms;156;-2;4;1;1;-3;3;2;1;1;Vaal Soulvein;Recovery Up;2;Speed Eating;1;--------;0
Fellshroud Braces β+;12;Arms;156;-2;4;1;1;-3;3;4;1;1;Vaal Soulvein;Recovery Up;2;--------;0;--------;0
Kaiser Vambraces α+;12;Arms;156;3;-3;-3;1;1;1;2;0;0;Teostra Technique;Weakness Exploit;2;Heat Guard;1;--------;0
Kaiser Vambraces β+;12;Arms;156;3;-3;-3;1;1;2;4;3;0;Teostra Technique;Weakness Exploit;1;Heat Guard;1;--------;0
Kushala Grip α+;12;Arms;156;0;2;4;-3;-2;1;1;0;0;Kushala Daora Flight;Evade Window;3;--------;0;--------;0
Kushala Grip β+;12;Arms;156;0;2;4;-3;-2;2;4;2;0;Kushala Daora Flight;Evade Window;2;--------;0;--------;0
Kirin Longarms α+;12;Arms;154;-3;-2;-2;4;2;2;3;2;0;Kirin Divinity;Thunder Attack;3;Marathon Runner;1;--------;0
Kirin Longarms β+;12;Arms;154;-3;-2;-2;4;2;3;4;2;2;Kirin Divinity;Thunder Attack;3;--------;0;--------;0
Tentacle Gloves α+;12;Arms;158;-3;4;0;3;-2;1;1;0;0;Namielle Divinity;Tool Specialist;2;Maximum Might;1;--------;0
Tentacle Gloves β+;12;Arms;158;-3;4;0;3;-2;1;4;0;0;Namielle Divinity;Tool Specialist;2;--------;0;--------;0
Guild Palace Braces α+;11;Arms;154;1;2;1;2;1;1;3;0;0;Guild Pride;Offensive Guard;2;Heroics;1;--------;0
Guild Palace Braces β+;11;Arms;154;1;2;1;2;1;2;4;1;0;Guild Pride;Offensive Guard;2;--------;0;--------;0
Clockwork Braces α+;10;Arms;142;2;2;-1;2;-1;1;2;0;0;Commission Alchemy;Bombardier;3;Tremor Resistance;1;--------;0
Clockwork Braces β+;10;Arms;142;2;2;-1;2;-1;1;4;0;0;Commission Alchemy;Bombardier;3;--------;0;--------;0
Ruinous Vambraces α+;12;Arms;166;1;1;1;-3;-3;1;3;0;0;Nergigante Ambition;Agitator;2;Attack Boost;2;--------;0
Ruinous Vambraces β+;12;Arms;166;1;1;1;-3;-3;2;4;1;0;Nergigante Ambition;Agitator;2;Attack Boost;1;--------;0
Shara Ishvalda Braces α+;12;Arms;162;0;-2;-3;3;0;1;1;0;0;Shara Ishvalda Divinity;Critical Boost;2;Coalescence;1;--------;0
Shara Ishvalda Braces β+;12;Arms;162;0;-2;-3;3;0;1;4;0;0;Shara Ishvalda Divinity;Critical Boost;2;--------;0;--------;0
Esurient Vambraces α+;11;Arms;156;2;1;1;-3;-3;1;2;0;0;Deviljho Essence;Stamina Thief;2;Partbreaker;1;--------;0
Esurient Vambraces β+;11;Arms;156;2;1;1;-3;-3;1;4;0;0;Deviljho Essence;Stamina Thief;2;--------;0;--------;0
Guildwork Braces α+;12;Arms;162;2;1;2;1;2;2;3;2;0;Guild Pride;Geologist;2;Botanist;1;--------;0
Guildwork Braces β+;12;Arms;162;2;1;2;1;2;2;4;3;0;Guild Pride;Geologist;1;Botanist;1;--------;0
Golden Lunebraces α+;12;Arms;162;3;-2;0;-4;4;1;2;0;0;Gold Rathian Essence;Resentment;2;Poison Attack;2;--------;0
Golden Lunebraces β+;12;Arms;162;3;-2;0;-4;4;2;4;2;0;Gold Rathian Essence;Resentment;2;--------;0;--------;0
Silver Solbraces α+;12;Arms;164;4;-3;-2;-2;3;2;2;2;0;Silver Rathalos Essence;Slinger Capacity;3;Windproof;1;--------;0
Silver Solbraces β+;12;Arms;164;4;-3;-2;-2;3;2;4;2;0;Silver Rathalos Essence;Slinger Capacity;3;--------;0;--------;0
Zinogre Braces α+;11;Arms;158;-1;-1;-4;4;1;2;2;1;0;Zinogre Essence;Recovery Speed;2;Latent Power;2;--------;0
Zinogre Braces β+;11;Arms;158;-1;-1;-4;4;1;2;4;2;0;Zinogre Essence;Recovery Speed;1;Latent Power;2;--------;0
Stygian Vambraces α+;11;Arms;160;2;-4;0;-5;4;1;2;0;0;Zinogre Essence;Partbreaker;2;Dragon Attack;3;--------;0
Stygian Vambraces β+;11;Arms;160;2;-4;0;-5;4;2;4;3;0;Zinogre Essence;Partbreaker;2;--------;0;--------;0
Garuga Vambraces α+;11;Arms;154;2;-3;-2;2;-2;1;1;0;0;--------;Earplugs;3;--------;0;--------;0
Garuga Vambraces β+;11;Arms;154;2;-3;-2;2;-2;1;4;0;0;--------;Earplugs;2;--------;0;--------;0
Zorah Claws α+;12;Arms;160;4;-3;-2;-1;-3;2;1;1;0;Zorah Magdaros Essence;Flinch Free;2;Free Meal;1;--------;0
Zorah Claws β+;12;Arms;160;4;-3;-2;-1;-3;2;4;1;0;Zorah Magdaros Essence;Flinch Free;2;--------;0;--------;0
Golden Kote α+;11;Arms;158;2;0;-5;3;2;1;2;0;0;Rajang's Rage;Resentment;1;Handicraft;2;--------;0
Golden Kote β+;11;Arms;158;2;0;-5;3;2;2;4;3;0;Rajang's Rage;Resentment;1;--------;0;--------;0
Grand God's Peer Arms α+;12;Arms;170;2;0;-5;3;2;2;2;2;0;Rajang Will;Stamina Surge;2;Defense Boost;3;--------;0
Grand God's Peer Arms β+;12;Arms;170;2;0;-5;3;2;3;4;2;1;Rajang Will;Stamina Surge;2;--------;0;--------;0
Brachydium Braces α+;12;Arms;170;3;-2;-3;1;1;2;2;2;0;Brachydios Will;Agitator;2;Artillery;3;--------;0
Brachydium Braces β+;12;Arms;170;3;-2;-3;1;1;2;4;4;0;Brachydios Will;Agitator;2;--------;0;--------;0
Safi Crested Vambraces α+;12;Arms;168;2;1;1;1;-1;3;2;2;2;Safi'jiiva Seal;Blight Resistance;1;Maximum Might;1;--------;0
Safi Crested Vambraces β+;12;Arms;168;2;1;1;1;-1;3;4;2;2;Safi'jiiva Seal;Blight Resistance;1;--------;0;--------;0
Escadora Armguards α+;12;Arms;160;3;0;3;0;2;2;3;1;0;Alatreon Divinity;Attack Boost;3;Power Prolonger;3;--------;0
Escadora Armguards β+;12;Arms;160;3;0;3;0;2;2;4;3;0;Alatreon Divinity;Attack Boost;3;--------;0;--------;0
Empress Vambraces α+;12;Arms;164;3;1;-3;1;-2;2;2;1;0;Lunastra Essence;Tool Specialist;2;Blast Attack;2;--------;0
Empress Vambraces β+;12;Arms;164;3;1;-3;1;-2;2;4;1;0;Lunastra Essence;Tool Specialist;2;Blast Attack;1;--------;0
Kulve Taroth's Rage α+;12;Arms;176;4;-2;-2;3;-4;2;3;2;0;Kulve Taroth Essence;Critical Boost;1;Wide-Range;3;--------;0
Kulve Taroth's Rage β+;12;Arms;176;4;-2;-2;3;-4;2;4;4;0;Kulve Taroth Essence;Critical Boost;1;--------;0;--------;0
Rose Arms α+;10;Arms;150;4;1;1;1;1;1;4;0;0;Full Bloom Blessing;Tool Specialist;3;--------;0;--------;0
Passionate Arms α+;10;Arms;156;1;4;1;1;1;2;4;3;0;Sizzling Blessing;Survival Expert;3;--------;0;--------;0
Demonlord Blackarm α+;11;Arms;162;1;1;1;4;1;1;4;0;0;Fun Fright Blessing;Handicraft;3;--------;0;--------;0
Oolong Sleeves α+;9;Arms;120;1;1;4;1;1;1;4;0;0;Joyful Blessing;Coalescence;2;--------;0;--------;0
Astral Scarf α+;9;Arms;140;2;2;2;2;2;3;4;1;1;Appreciation Blessing;Divine Blessing;2;--------;0;--------;0
Thermae Layered Cuffs;9;Arms;94;0;0;0;0;0;0;0;0;0;--------;--------;0;--------;0;--------;0
Buff Arms α+;11;Arms;154;2;-1;-1;0;-3;1;4;0;0;--------;Attack Boost;3;Resuscitate;1;--------;0
Rex Roar Braces α+;11;Arms;158;3;-4;0;-2;0;1;3;0;0;Tigrex Essence;Health Boost;3;Attack Boost;2;--------;0
Rex Roar Braces β+;11;Arms;158;3;-4;0;-2;0;1;4;0;0;Tigrex Essence;Health Boost;2;Attack Boost;2;--------;0
Guardian Vambraces α+;6;Arms;50;2;0;2;0;3;0;0;0;0;--------;Marathon Runner;1;Divine Blessing;1;--------;0
HARDUMMY;12;Arms;132;-1;-1;-1;3;2;2;4;1;0;Power Cell;Resentment;2;--------;0;--------;0
Tentacle Gloves γ+;12;Arms;176;-3;4;0;3;-2;2;4;2;0;Namielle Divinity;Marathon Runner;3;Blight Resistance;1;--------;0
Azure Age Sleeve α+;12;Arms;170;2;2;0;0;3;3;1;1;1;Silver Rathalos Essence;Focus;2;Weakness Exploit;1;--------;0
Rimeguard Vambraces γ+;12;Arms;180;-3;2;4;-1;-1;2;4;3;0;Velkhana Divinity;Recovery Up;3;Ice Attack;3;--------;0
Frostfang Vambraces α+;11;Arms;162;-3;2;3;-2;0;2;2;2;0;Frostfang Absolute Art;Critical Eye;2;Slugger;2;--------;0
Frostfang Vambraces β+;11;Arms;162;-3;2;3;-2;0;2;4;4;0;Frostfang Absolute Art;Critical Eye;2;--------;0;--------;0
Dragonclaws α+;12;Arms;180;-1;2;0;2;-4;2;4;1;0;Fatalis Legend;Weakness Exploit;1;Handicraft;3;--------;0
Dragonclaws β+;12;Arms;180;-1;2;0;2;-4;3;4;4;4;Fatalis Legend;Weakness Exploit;1;--------;0;--------;0
HARDUMMY;12;Arms;160;2;0;2;2;2;2;4;3;0;Anjanath Dominance;Focus;1;Stamina Surge;1;--------;0
Leon's Arms α+;12;Arms;150;3;2;3;2;0;1;4;0;0;Survivor;Agitator;1;Attack Boost;2;--------;0
Claire's Arms α+;12;Arms;150;3;2;3;2;0;1;4;0;0;Survivor;Agitator;2;Evade Window;1;--------;0
Artemis Guards α+;11;Arms;140;2;2;1;1;2;1;2;0;0;New World;Health Boost;3;Earplugs;1;--------;0
Artemis's Arms α+;11;Arms;140;2;2;1;1;2;1;2;0;0;New World;Health Boost;3;Earplugs;1;--------;0
Leather Belt;1;Waist;2;2;0;0;0;0;0;0;0;0;--------;--------;0;--------;0;--------;0
Chainmail Belt;1;Waist;2;0;2;0;0;0;0;0;0;0;--------;--------;0;--------;0;--------;0
Hunter's Coil;1;Waist;6;2;2;0;0;0;0;0;0;0;--------;Scenthound;1;--------;0;--------;0
Bone Coil;1;Waist;6;2;0;0;2;2;0;0;0;0;--------;Horn Maestro;1;--------;0;--------;0
Alloy Coil;2;Waist;8;-2;1;-2;-2;1;0;0;0;0;--------;Poison Resistance;1;--------;0;--------;0
Vespoid Coil;1;Waist;8;-2;1;1;1;2;0;0;0;0;--------;Paralysis Resistance;1;--------;0;--------;0
Jagras Coil;1;Waist;8;-2;2;-1;-1;1;0;0;0;0;--------;Fortify;1;--------;0;--------;0
Kulu Coil;1;Waist;10;0;-3;1;0;0;0;0;0;0;--------;Item Prolonger;1;--------;0;--------;0
Pukei Coil;2;Waist;12;0;3;0;-3;1;0;0;0;0;--------;Poison Attack;1;--------;0;--------;0
Barroth Coil;2;Waist;14;-3;-1;-1;3;0;0;0;0;0;--------;Muck Resistance;1;--------;0;--------;0
Jyura Coil;2;Waist;14;-1;2;0;-3;0;0;0;0;0;--------;Ice Resistance;1;--------;0;--------;0
Kadachi Coil;2;Waist;16;0;-3;0;3;0;0;0;0;0;--------;Thunder Attack;1;--------;0;--------;0
High Metal Coil;3;Waist;18;0;-1;3;-2;0;0;0;0;0;--------;Capacity Boost;1;--------;0;--------;0
Hornetaur Coil;3;Waist;18;-1;-1;0;0;2;0;0;0;0;--------;Carving Pro;1;--------;0;--------;0
Anja Coil;3;Waist;20;3;-3;-1;-1;0;0;0;0;0;Anjanath Power;Fire Resistance;1;--------;0;--------;0
