name|rarity|equid_slot|defense|fire_res|water_res|ice_res|thunder_res|dragon_res|slot_count|slot_1_size|slot_2_size|slot_3_size|set_skill_1|skill_1|skill_1_level|skill_2|skill_2_level|skill_3|skill_3_level
Gastodon Horn β+|9|Head|116|3|0|0|0|0|2|4|1|0|0: --------|104: Flinch Free|1|6: Blast Resistance|1|0: --------|0
Wulg Scarf α+|9|Head|116|-3|2|3|-2|2|2|2|1|0|0: --------|26: Ice Resistance|2|59: Master Mounter|1|0: --------|0
Wulg Scarf β+|9|Head|116|-3|2|3|-2|2|2|4|1|0|0: --------|26: Ice Resistance|1|59: Master Mounter|1|0: --------|0
Jagras Helm α+|9|Head|116|-2|2|-1|-1|1|1|2|0|0|0: --------|85: Speed Eating|2|19: Attack Boost|2|0: --------|0
Jagras Helm β+|9|Head|116|-2|2|-1|-1|1|2|4|1|0|0: --------|85: Speed Eating|1|19: Attack Boost|1|0: --------|0
Tzitzi Headgear α+|9|Head|116|0|0|-2|-3|0|2|2|1|0|0: --------|47: Free Elem/Ammo Up|1|4: Stun Resistance|1|0: --------|0
Tzitzi Headgear β+|9|Head|116|0|0|-2|-3|0|2|4|1|0|0: --------|47: Free Elem/Ammo Up|1|0: --------|0|0: --------|0
Girros Headgear α+|9|Head|116|0|-3|0|2|1|1|2|0|0|0: --------|68: Horn Maestro|2|2: Paralysis Resistance|1|0: --------|0
Girros Headgear β+|9|Head|116|0|-3|0|2|1|1|4|0|0|0: --------|68: Horn Maestro|2|0: --------|0|0: --------|0
Dodogama Helm α+|9|Head|120|2|0|0|-3|2|1|3|0|0|0: --------|6: Blast Resistance|2|88: Bombardier|1|0: --------|0
Dodogama Helm β+|9|Head|120|2|0|0|-3|2|1|4|0|0|0: --------|6: Blast Resistance|2|0: --------|0|0: --------|0
Kulu Headpiece α+|9|Head|116|0|-3|1|0|0|1|1|0|0|0: --------|102: Slinger Capacity|2|49: Critical Boost|1|0: --------|0
Kulu Headpiece β+|9|Head|116|0|-3|1|0|0|1|4|0|0|0: --------|102: Slinger Capacity|2|0: --------|0|0: --------|0
Pukei Hat α+|9|Head|118|0|3|0|-3|1|2|2|2|0|0: --------|108: Survival Expert|2|1: Poison Resistance|1|0: --------|0
Pukei Hat β+|9|Head|118|0|3|0|-3|1|3|4|1|1|0: --------|108: Survival Expert|2|0: --------|0|0: --------|0
Barroth Helm α+|9|Head|118|-3|-1|-1|3|0|1|2|0|0|0: --------|80: Guard|2|73: Marathon Runner|1|0: --------|0
Barroth Helm β+|9|Head|118|-3|-1|-1|3|0|2|4|1|0|0: --------|80: Guard|2|0: --------|0|0: --------|0
Jyura Helm α+|9|Head|118|-1|2|0|-3|0|2|1|1|0|0: --------|61: Latent Power|2|52: Focus|1|0: --------|0
Jyura Helm β+|9|Head|118|-1|2|0|-3|0|2|4|1|0|0: --------|61: Latent Power|1|52: Focus|1|0: --------|0
Beo Helm α+|9|Head|118|-3|0|3|-2|2|1|2|0|0|0: --------|109: Aquatic/Polar Mobility|2|11: Earplugs|1|0: --------|0
Beo Helm β+|9|Head|118|-3|0|3|-2|2|2|4|1|0|0: --------|109: Aquatic/Polar Mobility|2|0: --------|0|0: --------|0
Kadachi Hat α+|9|Head|120|0|-3|0|3|0|1|2|0|0|0: --------|74: Constitution|2|79: Evade Extender|1|0: --------|0
Kadachi Hat β+|9|Head|120|0|-3|0|3|0|2|4|1|0|0: --------|74: Constitution|1|79: Evade Extender|1|0: --------|0
High Metal Helm α+|9|Head|128|0|-1|3|-2|0|1|2|0|0|0: --------|26: Ice Resistance|2|11: Earplugs|2|0: --------|0
High Metal Helm β+|9|Head|128|0|-1|3|-2|0|2|4|1|0|0: --------|26: Ice Resistance|2|11: Earplugs|1|0: --------|0
Banbaro Helm α+|9|Head|130|-2|2|3|-1|-3|1|2|0|0|0: --------|66: Resentment|2|90: Mushroomancer|1|0: --------|0
Banbaro Helm β+|9|Head|130|-2|2|3|-1|-3|2|4|1|0|0: --------|66: Resentment|2|0: --------|0|0: --------|0
Anja Helm α+|9|Head|132|3|-3|-1|-1|0|1|3|0|0|182: Anjanath Dominance|30: Fire Attack|2|24: Fire Resistance|1|0: --------|0
Anja Helm β+|9|Head|132|3|-3|-1|-1|0|1|4|0|0|182: Anjanath Dominance|30: Fire Attack|2|0: --------|0|0: --------|0
Rathian Helm α+|9|Head|130|2|0|0|-2|-3|1|3|0|0|183: Rathian Essence|21: Health Boost|2|35: Poison Attack|1|0: --------|0
Rathian Helm β+|9|Head|130|2|0|0|-2|-3|1|4|0|0|183: Rathian Essence|21: Health Boost|1|35: Poison Attack|1|0: --------|0
Rath Heart Helm α+|9|Head|132|3|0|0|-3|-4|1|3|0|0|183: Rathian Essence|79: Evade Extender|2|111: Cliffhanger|1|0: --------|0
Rath Heart Helm β+|9|Head|132|3|0|0|-3|-4|2|4|1|0|183: Rathian Essence|79: Evade Extender|2|0: --------|0|0: --------|0
Lumu Hat α+|9|Head|130|-3|2|1|0|0|1|3|0|0|0: --------|76: Stamina Surge|2|12: Windproof|1|0: --------|0
Lumu Hat β+|9|Head|130|-3|2|1|0|0|2|4|1|0|0: --------|76: Stamina Surge|2|0: --------|0|0: --------|0
Lumu Phantasm Hood α+|9|Head|132|-3|-3|1|2|1|2|1|1|0|0: --------|50: Weakness Exploit|1|82: Wide-Range|1|0: --------|0
Lumu Phantasm Hood β+|9|Head|132|-3|-3|1|2|1|1|4|0|0|0: --------|50: Weakness Exploit|1|0: --------|0|0: --------|0
Pukei Lagoon Hat α+|9|Head|132|0|3|-3|-2|0|1|1|0|0|0: --------|55: Critical Draw|2|83: Item Prolonger|1|0: --------|0
Pukei Lagoon Hat β+|9|Head|132|0|3|-3|-2|0|1|4|0|0|0: --------|55: Critical Draw|1|83: Item Prolonger|1|0: --------|0
Viper Kadachi Hat α+|9|Head|132|1|3|-2|-3|1|1|1|0|0|0: --------|79: Evade Extender|2|36: Paralysis Attack|1|0: --------|0
Viper Kadachi Hat β+|9|Head|132|1|3|-2|-3|1|1|4|0|0|0: --------|79: Evade Extender|1|36: Paralysis Attack|1|0: --------|0
Baan Helm α+|9|Head|134|0|2|-1|0|-2|2|1|1|0|0: --------|13: Tremor Resistance|2|57: Slugger|1|0: --------|0
Baan Helm β+|9|Head|134|0|2|-1|0|-2|1|4|0|0|0: --------|13: Tremor Resistance|2|0: --------|0|0: --------|0
Acrobat Earrings α+|11|Head|154|1|1|1|1|1|3|2|2|1|0: --------|187: Safe Landing|1|0: --------|0|0: --------|0
Ingot Helm α+|10|Head|136|-2|0|-1|3|0|1|2|0|0|0: --------|33: Thunder Attack|2|12: Windproof|1|0: --------|0
Ingot Helm β+|10|Head|136|-2|0|-1|3|0|2|4|2|0|0: --------|33: Thunder Attack|2|0: --------|0|0: --------|0
Barioth Helm α+|10|Head|138|-3|2|3|-2|0|2|1|1|0|188: Barioth Hidden Art|79: Evade Extender|2|53: Power Prolonger|1|0: --------|0
Barioth Helm β+|10|Head|138|-3|2|3|-2|0|2|4|1|0|188: Barioth Hidden Art|79: Evade Extender|1|53: Power Prolonger|1|0: --------|0
Rathalos Helm α+|10|Head|140|3|1|1|-2|-3|1|2|0|0|189: Rathalos Essence|19: Attack Boost|2|30: Fire Attack|2|0: --------|0
Rathalos Helm β+|10|Head|140|3|1|1|-2|-3|2|4|1|0|189: Rathalos Essence|19: Attack Boost|2|0: --------|0|0: --------|0
Diablos Helm α+|10|Head|140|3|-2|-3|0|2|1|2|0|0|190: Diablos Ambition|55: Critical Draw|2|57: Slugger|1|0: --------|0
Diablos Helm β+|10|Head|140|3|-2|-3|0|2|1|4|0|0|190: Diablos Ambition|55: Critical Draw|2|0: --------|0|0: --------|0
Legiana Helm α+|10|Head|140|-1|2|3|-3|0|1|2|0|0|191: Legiana Ambition|97: Divine Blessing|2|32: Ice Attack|2|0: --------|0
Legiana Helm β+|10|Head|140|-1|2|3|-3|0|2|4|1|0|191: Legiana Ambition|97: Divine Blessing|2|0: --------|0|0: --------|0
Odogaron Helm α+|10|Head|140|2|2|-3|-2|0|1|2|0|0|192: Odogaron Essence|7: Bleeding Resistance|2|48: Critical Eye|2|0: --------|0
Odogaron Helm β+|10|Head|140|2|2|-3|-2|0|1|4|0|0|192: Odogaron Essence|7: Bleeding Resistance|2|48: Critical Eye|1|0: --------|0
Lavasioth Helm α+|10|Head|140|3|-3|-2|1|2|2|1|1|0|0: --------|30: Fire Attack|2|81: Quick Sheath|1|0: --------|0
Lavasioth Helm β+|10|Head|140|3|-3|-2|1|2|2|4|1|0|0: --------|30: Fire Attack|1|81: Quick Sheath|1|0: --------|0
Uragaan Helm α+|10|Head|144|4|-3|-2|1|-2|2|2|1|0|193: Uragaan Ambition|6: Blast Resistance|2|104: Flinch Free|1|0: --------|0
Uragaan Helm β+|10|Head|144|4|-3|-2|1|-2|2|4|3|0|193: Uragaan Ambition|6: Blast Resistance|2|0: --------|0|0: --------|0
Nargacuga Helm α+|10|Head|140|-2|2|0|-3|0|2|1|1|0|171: Nargacuga Essence|63: Peak Performance|2|40: Piercing Shots|1|0: --------|0
Nargacuga Helm β+|10|Head|140|-2|2|0|-3|0|2|4|1|0|171: Nargacuga Essence|63: Peak Performance|1|40: Piercing Shots|1|0: --------|0
Glavenus Helm α+|10|Head|142|3|-3|-1|1|-1|1|1|0|0|173: Glavenus Essence|52: Focus|2|54: Handicraft|1|0: --------|0
Glavenus Helm β+|10|Head|142|3|-3|-1|1|-1|1|4|0|0|173: Glavenus Essence|52: Focus|1|54: Handicraft|1|0: --------|0
Brachydios Helm α+|10|Head|142|3|-2|-3|1|1|1|3|0|0|172: Brachydios Essence|62: Agitator|2|69: Capacity Boost|1|0: --------|0
Brachydios Helm β+|10|Head|142|3|-2|-3|1|1|2|4|1|0|172: Brachydios Essence|62: Agitator|2|0: --------|0|0: --------|0
Tigrex Helm α+|10|Head|142|2|0|0|-3|-2|1|1|0|0|170: Tigrex Essence|19: Attack Boost|2|11: Earplugs|2|0: --------|0
Tigrex Helm β+|10|Head|142|2|0|0|-3|-2|1|4|0|0|170: Tigrex Essence|19: Attack Boost|2|11: Earplugs|1|0: --------|0
Fulgur Helm α+|11|Head|146|-1|-1|-3|2|0|2|2|1|0|182: Anjanath Dominance|50: Weakness Exploit|1|67: Resuscitate|1|0: --------|0
Fulgur Helm β+|11|Head|146|-1|-1|-3|2|0|2|4|2|0|182: Anjanath Dominance|50: Weakness Exploit|1|0: --------|0|0: --------|0
Black Belt Helm α+|11|Head|150|1|1|1|1|2|1|3|0|0|181: Instructor's Guidance|73: Marathon Runner|2|90: Mushroomancer|1|0: --------|0
Black Belt Helm β+|11|Head|150|1|1|1|1|2|2|4|2|0|181: Instructor's Guidance|73: Marathon Runner|2|0: --------|0|0: --------|0
Hoarcry Helm α+|11|Head|146|-3|2|3|-1|0|3|1|1|1|191: Legiana Ambition|77: Hunger Resistance|2|79: Evade Extender|1|0: --------|0
Hoarcry Helm β+|11|Head|146|-3|2|3|-1|0|2|4|1|0|191: Legiana Ambition|77: Hunger Resistance|2|0: --------|0|0: --------|0
Rath Soul Helm α+|11|Head|148|3|2|-3|2|-4|2|1|1|0|189: Rathalos Essence|49: Critical Boost|1|111: Cliffhanger|1|0: --------|0
Rath Soul Helm β+|11|Head|148|3|2|-3|2|-4|1|4|0|0|189: Rathalos Essence|49: Critical Boost|1|0: --------|0|0: --------|0
Diablos Nero Helm α+|11|Head|148|2|-3|-4|0|2|2|1|1|0|190: Diablos Ambition|56: Partbreaker|2|66: Resentment|1|0: --------|0
Diablos Nero Helm β+|11|Head|148|2|-3|-4|0|2|2|4|1|0|190: Diablos Ambition|56: Partbreaker|2|0: --------|0|0: --------|0
Death Garon Helm α+|11|Head|148|-2|-3|-2|-2|4|1|3|0|0|192: Odogaron Essence|61: Latent Power|2|120: Tool Specialist|1|0: --------|0
Death Garon Helm β+|11|Head|148|-2|-3|-2|-2|4|2|4|2|0|192: Odogaron Essence|61: Latent Power|2|0: --------|0|0: --------|0
Acidic Glavenus Helm α+|11|Head|150|-3|2|2|-1|-1|1|1|0|0|173: Glavenus Essence|101: Maximum Might|2|116: Effluvia Resistance|2|0: --------|0
Acidic Glavenus Helm β+|11|Head|150|-3|2|2|-1|-1|1|4|0|0|173: Glavenus Essence|101: Maximum Might|1|116: Effluvia Resistance|2|0: --------|0
Artian Helm α+|10|Head|142|1|-2|2|-2|3|1|2|0|0|179: Ancient Divinity|102: Slinger Capacity|2|47: Free Elem/Ammo Up|1|0: --------|0
Artian Helm β+|10|Head|142|1|-2|2|-2|3|2|4|1|0|179: Ancient Divinity|102: Slinger Capacity|1|47: Free Elem/Ammo Up|1|0: --------|0
Dober Helm α+|11|Head|152|-2|0|-1|-1|4|1|1|0|0|0: --------|47: Free Elem/Ammo Up|2|76: Stamina Surge|1|0: --------|0
Dober Helm β+|11|Head|152|-2|0|-1|-1|4|1|4|0|0|0: --------|47: Free Elem/Ammo Up|2|0: --------|0|0: --------|0
Damascus Helm α+|11|Head|152|4|-2|0|0|0|1|3|0|0|0: --------|20: Defense Boost|3|86: Speed Sharpening|2|0: --------|0
Damascus Helm β+|11|Head|152|4|-2|0|0|0|3|4|1|1|0: --------|20: Defense Boost|3|0: --------|0|0: --------|0
Rimeguard Helm α+|12|Head|154|-3|2|4|-1|-1|2|3|2|0|178: Velkhana Divinity|97: Divine Blessing|2|186: Coalescence|1|0: --------|0
Rimeguard Helm β+|12|Head|154|-3|2|4|-1|-1|2|4|2|0|178: Velkhana Divinity|97: Divine Blessing|2|0: --------|0|0: --------|0
Pride Helm α+|11|Head|154|3|1|-4|-2|-2|2|2|1|0|194: Bazelgeuse Ambition|11: Earplugs|2|38: Blast Attack|2|0: --------|0
Pride Helm β+|11|Head|154|3|1|-4|-2|-2|2|4|1|0|194: Bazelgeuse Ambition|11: Earplugs|2|38: Blast Attack|1|0: --------|0
Fellshroud Helm α+|12|Head|156|-2|4|1|1|-3|1|1|0|0|196: Vaal Soulvein|63: Peak Performance|2|34: Dragon Attack|2|0: --------|0
Fellshroud Helm β+|12|Head|156|-2|4|1|1|-3|2|4|1|0|196: Vaal Soulvein|63: Peak Performance|2|0: --------|0|0: --------|0
Kaiser Crown α+|12|Head|156|3|-3|-3|1|1|1|1|0|0|143: Teostra Technique|61: Latent Power|2|48: Critical Eye|2|0: --------|0
Kaiser Crown β+|12|Head|156|3|-3|-3|1|1|1|4|0|0|143: Teostra Technique|61: Latent Power|1|48: Critical Eye|2|0: --------|0
Kushala Glare α+|12|Head|156|0|2|4|-3|-2|1|2|0|0|144: Kushala Daora Flight|32: Ice Attack|2|78: Evade Window|2|0: --------|0
Kushala Glare β+|12|Head|156|0|2|4|-3|-2|2|4|1|0|144: Kushala Daora Flight|32: Ice Attack|2|78: Evade Window|1|0: --------|0
Kirin Horn α+|12|Head|154|-3|-2|-2|4|2|2|3|1|0|199: Kirin Divinity|73: Marathon Runner|2|97: Divine Blessing|2|0: --------|0
Kirin Horn β+|12|Head|154|-3|-2|-2|4|2|3|4|1|1|199: Kirin Divinity|73: Marathon Runner|2|0: --------|0|0: --------|0
Tentacle Cowl α+|12|Head|158|-3|4|0|3|-2|1|1|0|0|177: Namielle Divinity|74: Constitution|3|101: Maximum Might|1|0: --------|0
Tentacle Cowl β+|12|Head|158|-3|4|0|3|-2|1|4|0|0|177: Namielle Divinity|74: Constitution|2|101: Maximum Might|1|0: --------|0
Guild Palace Helm α+|11|Head|154|1|2|1|2|1|1|3|0|0|200: Guild Pride|21: Health Boost|2|185: Offensive Guard|1|0: --------|0
Guild Palace Helm β+|11|Head|154|1|2|1|2|1|2|4|2|0|200: Guild Pride|21: Health Boost|2|0: --------|0|0: --------|0
Clockwork Helm α+|10|Head|142|2|2|-1|2|-1|2|1|1|0|180: Commission Alchemy|62: Agitator|2|56: Partbreaker|1|0: --------|0
Clockwork Helm β+|10|Head|142|2|2|-1|2|-1|2|4|1|0|180: Commission Alchemy|62: Agitator|1|56: Partbreaker|1|0: --------|0
Ruinous Helm α+|12|Head|166|1|1|1|-3|-3|2|3|1|0|203: Nergigante Ambition|101: Maximum Might|2|76: Stamina Surge|1|0: --------|0
Ruinous Helm β+|12|Head|166|1|1|1|-3|-3|2|4|2|0|203: Nergigante Ambition|101: Maximum Might|2|0: --------|0|0: --------|0
Shara Ishvalda Helm α+|12|Head|162|0|-2|-3|3|0|2|3|1|0|176: Shara Ishvalda Divinity|22: Recovery Up|2|56: Partbreaker|1|0: --------|0
Shara Ishvalda Helm β+|12|Head|162|0|-2|-3|3|0|2|4|2|0|176: Shara Ishvalda Divinity|22: Recovery Up|2|0: --------|0|0: --------|0
Esurient Helm α+|11|Head|156|2|1|1|-3|-3|1|1|0|0|195: Deviljho Essence|56: Partbreaker|1|54: Handicraft|2|0: --------|0
Esurient Helm β+|11|Head|156|2|1|1|-3|-3|2|4|3|0|195: Deviljho Essence|56: Partbreaker|1|0: --------|0|0: --------|0
Guildwork Head α+|12|Head|162|2|1|2|1|2|2|3|2|0|200: Guild Pride|99: Botanist|3|95: Honey Hunter|1|0: --------|0
Guildwork Head β+|12|Head|162|2|1|2|1|2|2|4|3|0|200: Guild Pride|99: Botanist|2|95: Honey Hunter|1|0: --------|0
Showman Earrings α+|12|Head|162|1|1|1|1|1|3|2|2|1|0: --------|184: Provoker|1|0: --------|0|0: --------|0
Golden Lunehelm α+|12|Head|162|3|-2|0|-4|4|2|2|2|0|175: Gold Rathian Essence|21: Health Boost|2|35: Poison Attack|2|0: --------|0
Golden Lunehelm β+|12|Head|162|3|-2|0|-4|4|2|4|2|0|175: Gold Rathian Essence|21: Health Boost|2|0: --------|0|0: --------|0
Silver Solhelm α+|12|Head|164|4|-3|-2|-2|3|2|2|2|0|174: Silver Rathalos Essence|12: Windproof|2|30: Fire Attack|2|0: --------|0
Silver Solhelm β+|12|Head|164|4|-3|-2|-2|3|2|4|3|0|174: Silver Rathalos Essence|12: Windproof|2|0: --------|0|0: --------|0
Zinogre Helm α+|11|Head|158|-1|-1|-4|4|1|1|1|0|0|169: Zinogre Essence|53: Power Prolonger|2|49: Critical Boost|1|0: --------|0
Zinogre Helm β+|11|Head|158|-1|-1|-4|4|1|1|4|0|0|169: Zinogre Essence|53: Power Prolonger|1|49: Critical Boost|1|0: --------|0
Stygian Helm α+|11|Head|160|2|-4|0|-5|4|2|2|1|0|169: Zinogre Essence|61: Latent Power|3|13: Tremor Resistance|2|0: --------|0
Stygian Helm β+|11|Head|160|2|-4|0|-5|4|2|4|1|0|169: Zinogre Essence|61: Latent Power|3|13: Tremor Resistance|1|0: --------|0
Garuga Helm α+|11|Head|154|2|-3|-2|2|-2|1|3|0|0|0: --------|48: Critical Eye|2|66: Resentment|1|0: --------|0
Garuga Helm β+|11|Head|154|2|-3|-2|2|-2|2|4|2|0|0: --------|48: Critical Eye|1|66: Resentment|1|0: --------|0
Zorah Headgear α+|12|Head|160|4|-3|-2|-1|-3|2|2|2|0|201: Zorah Magdaros Essence|104: Flinch Free|1|71: Artillery|2|0: --------|0
Zorah Headgear β+|12|Head|160|4|-3|-2|-1|-3|3|4|2|1|201: Zorah Magdaros Essence|104: Flinch Free|1|0: --------|0|0: --------|0
Golden Headdress α+|11|Head|158|2|0|-5|3|2|0|0|0|0|208: Rajang's Rage|50: Weakness Exploit|2|54: Handicraft|2|0: --------|0
Golden Headdress β+|11|Head|158|2|0|-5|3|2|2|4|1|0|208: Rajang's Rage|50: Weakness Exploit|2|0: --------|0|0: --------|0
Grand God's Peer Mask α+|12|Head|170|2|0|-5|3|2|0|0|0|0|217: Rajang Will|11: Earplugs|3|64: Heroics|3|0: --------|0
Grand God's Peer Mask β+|12|Head|170|2|0|-5|3|2|1|4|0|0|217: Rajang Will|11: Earplugs|3|64: Heroics|1|0: --------|0
Brachydium Helm α+|12|Head|170|3|-2|-3|1|1|3|2|2|1|218: Brachydios Will|50: Weakness Exploit|1|80: Guard|2|0: --------|0
Brachydium Helm β+|12|Head|170|3|-2|-3|1|1|3|4|4|1|218: Brachydios Will|50: Weakness Exploit|1|0: --------|0|0: --------|0
Safi Crested Crown α+|12|Head|168|2|1|1|1|-1|3|2|1|1|211: Safi'jiiva Seal|78: Evade Window|2|49: Critical Boost|1|0: --------|0
Safi Crested Crown β+|12|Head|168|2|1|1|1|-1|3|4|1|1|211: Safi'jiiva Seal|78: Evade Window|1|49: Critical Boost|1|0: --------|0
Escadora Wisdom α+|12|Head|160|3|0|3|0|2|2|3|1|0|221: Alatreon Divinity|66: Resentment|3|48: Critical Eye|2|0: --------|0
Escadora Wisdom β+|12|Head|160|3|0|3|0|2|2|4|1|0|221: Alatreon Divinity|66: Resentment|3|48: Critical Eye|1|0: --------|0
Sealed Dragon Cloth α+|12|Head|152|-3|0|1|0|5|2|4|4|0|0: --------|66: Resentment|1|0: --------|0|0: --------|0
Wyverian Ears α+|9|Head|140|1|1|1|1|5|1|4|0|0|0: --------|90: Mushroomancer|2|108: Survival Expert|1|0: --------|0
Duffel Penguin Mask α+|9|Head|138|-1|3|4|0|0|1|4|0|0|0: --------|78: Evade Window|2|0: --------|0|0: --------|0
Empress Crown α+|12|Head|164|3|1|-3|1|-2|1|3|0|0|202: Lunastra Essence|120: Tool Specialist|2|185: Offensive Guard|2|0: --------|0
Empress Crown β+|12|Head|164|3|1|-3|1|-2|2|4|2|0|202: Lunastra Essence|120: Tool Specialist|2|0: --------|0|0: --------|0
Kulve Taroth's Fury α+|12|Head|176|4|-2|-2|3|-4|0|0|0|0|219: Kulve Taroth Essence|84: Free Meal|1|47: Free Elem/Ammo Up|3|0: --------|0
Kulve Taroth's Fury β+|12|Head|176|4|-2|-2|3|-4|3|4|4|1|219: Kulve Taroth Essence|84: Free Meal|1|0: --------|0|0: --------|0
Rose Headpiece α+|10|Head|150|4|1|1|1|1|3|3|2|1|214: Full Bloom Blessing|65: Fortify|1|0: --------|0|0: --------|0
Passionate Headdress α+|10|Head|156|1|4|1|1|1|1|3|0|0|215: Sizzling Blessing|73: Marathon Runner|3|0: --------|0|0: --------|0
Demonlord Hair α+|11|Head|162|1|1|1|4|1|1|4|0|0|216: Fun Fright Blessing|80: Guard|3|0: --------|0|0: --------|0
Oolong Hair α+|9|Head|120|1|1|4|1|1|1|4|0|0|212: Joyful Blessing|48: Critical Eye|3|0: --------|0|0: --------|0
Astral Veil α+|9|Head|140|2|2|2|2|2|1|4|0|0|213: Appreciation Blessing|82: Wide-Range|3|0: --------|0|0: --------|0
Pearlspring α+|9|Head|120|0|0|5|0|0|2|2|1|0|0: --------|22: Recovery Up|2|0: --------|0|0: --------|0
Rex Roar Helm α+|11|Head|158|3|-4|0|-2|0|1|3|0|0|170: Tigrex Essence|19: Attack Boost|3|84: Free Meal|1|0: --------|0
Rex Roar Helm β+|11|Head|158|3|-4|0|-2|0|1|4|0|0|170: Tigrex Essence|19: Attack Boost|2|84: Free Meal|1|0: --------|0
Guardian Helm α+|6|Head|50|2|0|2|0|3|1|1|0|0|0: --------|22: Recovery Up|2|21: Health Boost|1|0: --------|0
HARDUMMY|12|Head|132|-1|-1|-1|3|2|2|4|2|0|209: Power Cell|21: Health Boost|2|33: Thunder Attack|2|0: --------|0
Tentacle Cowl γ+|12|Head|176|-3|4|0|3|-2|2|4|2|0|177: Namielle Divinity|76: Stamina Surge|3|120: Tool Specialist|1|0: --------|0
Azure Age Hair α+|12|Head|170|2|2|0|0|3|1|4|0|0|174: Silver Rathalos Essence|102: Slinger Capacity|3|50: Weakness Exploit|1|0: --------|0
Rimeguard Helm γ+|12|Head|180|-3|2|4|-1|-1|3|4|4|1|178: Velkhana Divinity|186: Coalescence|3|67: Resuscitate|1|0: --------|0
Frostfang Helm α+|11|Head|162|-3|2|3|-2|0|3|3|2|1|220: Frostfang Absolute Art|48: Critical Eye|2|81: Quick Sheath|1|0: --------|0
Frostfang Helm β+|11|Head|162|-3|2|3|-2|0|3|4|2|1|220: Frostfang Absolute Art|48: Critical Eye|2|0: --------|0|0: --------|0
Dragonhead α+|12|Head|180|-1|2|0|2|-4|3|3|2|2|222: Fatalis Legend|4: Stun Resistance|3|80: Guard|3|0: --------|0
Dragonhead β+|12|Head|180|-1|2|0|2|-4|3|4|4|4|222: Fatalis Legend|4: Stun Resistance|3|0: --------|0|0: --------|0
HARDUMMY|12|Head|160|2|0|2|2|2|3|4|1|1|182: Anjanath Dominance|52: Focus|2|109: Aquatic/Polar Mobility|1|0: --------|0
Leon's Head α+|12|Head|150|3|2|3|2|0|2|1|1|0|210: Survivor|62: Agitator|2|50: Weakness Exploit|1|0: --------|0
Claire's Head α+|12|Head|150|3|2|3|2|0|2|1|1|0|210: Survivor|62: Agitator|2|78: Evade Window|2|0: --------|0
Artemis Head α+|11|Head|140|2|2|1|1|2|2|1|1|0|224: New World|63: Peak Performance|2|11: Earplugs|1|0: --------|0
Artemis's Face α+|11|Head|140|2|2|1|1|2|2|1|1|0|224: New World|63: Peak Performance|2|11: Earplugs|1|0: --------|0
Leather Mail|1|Chest|2|2|0|0|0|0|0|0|0|0|0: --------|0: --------|0|0: --------|0|0: --------|0
Chainmail Vest|1|Chest|2|0|2|0|0|0|0|0|0|0|0: --------|0: --------|0|0: --------|0|0: --------|0
Hunter's Mail|1|Chest|6|2|2|0|0|0|0|0|0|0|0: --------|102: Slinger Capacity|1|0: --------|0|0: --------|0
Bone Mail|1|Chest|6|2|0|0|2|2|0|0|0|0|0: --------|19: Attack Boost|1|0: --------|0|0: --------|0
Alloy Mail|2|Chest|8|-2|1|-2|-2|1|0|0|0|0|0: --------|25: Water Resistance|1|0: --------|0|0: --------|0
Vespoid Mail|1|Chest|8|-2|1|1|1|2|0|0|0|0|0: --------|12: Windproof|1|0: --------|0|0: --------|0
Jagras Mail|1|Chest|8|-2|2|-1|-1|1|0|0|0|0|0: --------|124: Intimidator|1|0: --------|0|0: --------|0
Kulu Mail|1|Chest|10|0|-3|1|0|0|0|0|0|0|0: --------|76: Stamina Surge|1|0: --------|0|0: --------|0
Pukei Mail|2|Chest|12|0|3|0|-3|1|0|0|0|0|0: --------|83: Item Prolonger|1|0: --------|0|0: --------|0
Barroth Mail|2|Chest|14|-3|-1|-1|3|0|0|0|0|0|0: --------|58: Stamina Thief|1|0: --------|0|0: --------|0
Jyura Mail|2|Chest|14|-1|2|0|-3|0|0|0|0|0|0: --------|5: Muck Resistance|1|0: --------|0|0: --------|0
Kadachi Mail|2|Chest|16|0|-3|0|3|0|0|0|0|0|0: --------|107: Jump Master|1|0: --------|0|0: --------|0
High Metal Mail|3|Chest|18|0|-1|3|-2|0|0|0|0|0|0: --------|11: Earplugs|1|0: --------|0|0: --------|0
Hornetaur Mail|3|Chest|18|-1|-1|0|0|2|0|0|0|0|0: --------|16: Effluvial Expert|1|0: --------|0|0: --------|0
Anja Mail|3|Chest|20|3|-3|-1|-1|0|0|0|0|0|125: Anjanath Power|73: Marathon Runner|1|0: --------|0|0: --------|0
Rathian Mail|3|Chest|22|2|0|0|-2|-3|0|0|0|0|0: --------|99: Botanist|1|0: --------|0|0: --------|0
Tzitzi Mail|3|Chest|18|0|0|-2|-3|0|0|0|0|0|0: --------|74: Constitution|1|0: --------|0|0: --------|0
Lumu Mail|3|Chest|20|-3|2|1|0|0|0|0|0|0|0: --------|59: Master Mounter|1|0: --------|0|0: --------|0
Girros Mail|3|Chest|20|0|-3|0|2|1|0|0|0|0|0: --------|2: Paralysis Resistance|1|0: --------|0|0: --------|0
Baan Mail|3|Chest|24|0|2|-1|0|-2|0|0|0|0|0: --------|3: Sleep Resistance|1|0: --------|0|0: --------|0
King Beetle Thorax|3|Chest|22|-1|-1|0|2|2|0|0|0|0|0: --------|81: Quick Sheath|1|0: --------|0|0: --------|0
